Customer ID,Age,Gender,Location,Category,Frequency of Purchases,Subscription Status,Payment Method,Purchase Amount (USD),Previous Purchases,Review Rating,Promo Code Used,Discount Applied,Season,Age Group,Segment,Value Score
1092,44,Male,North Carolina,Clothing,Bi-Weekly,No,Credit Card,80,6,4.7,Yes,Yes,Spring,36-45,Discount Hunter,40.01122448979592
1093,68,Male,South Dakota,Accessories,Quarterly,No,Venmo,50,20,4.1,Yes,Yes,Spring,55+,Loyal — Deal User,25.607653061224482
1094,60,Male,Delaware,Footwear,Quarterly,No,Venmo,48,46,4.2,Yes,Yes,Winter,55+,Loyal — Deal User,41.501020408163264
1095,25,Male,Connecticut,Accessories,Quarterly,No,Cash,40,25,4.8,Yes,Yes,Winter,18-25,Loyal — Deal User,29.743877551020404
1096,19,Male,Tennessee,Outerwear,Quarterly,No,Bank Transfer,34,30,3.0,Yes,Yes,Summer,18-25,Loyal — Deal User,20.130102040816325
1097,57,Male,New Hampshire,Outerwear,Annually,No,Credit Card,46,48,2.6,Yes,Yes,Fall,55+,Loyal — Deal User,27.500510204081635
1098,58,Male,Vermont,Accessories,Weekly,No,Bank Transfer,27,47,3.2,Yes,Yes,Summer,55+,Loyal — Deal User,44.55076530612245
1099,49,Male,Idaho,Accessories,Weekly,No,Credit Card,98,27,3.6,Yes,Yes,Spring,46-55,Loyal — Deal User,56.89336734693879
1100,19,Male,North Carolina,Clothing,Bi-Weekly,No,Bank Transfer,73,45,2.6,Yes,Yes,Fall,18-25,Loyal — Deal User,49.10127551020408
1101,50,Male,Nevada,Clothing,Weekly,No,Credit Card,28,2,4.4,Yes,Yes,Spring,46-55,Discount Hunter,24.512244897959185
1102,30,Male,Delaware,Accessories,Bi-Weekly,No,Cash,76,39,3.0,Yes,Yes,Fall,26-35,Loyal — Deal User,48.765306122448976
1103,52,Male,Texas,Clothing,Bi-Weekly,No,Cash,83,24,2.9,Yes,Yes,Fall,46-55,Loyal — Deal User,41.169132653061226
1104,35,Male,Tennessee,Clothing,Bi-Weekly,No,Debit Card,23,8,4.3,Yes,Yes,Spring,26-35,Discount Hunter,21.023214285714282
1105,35,Male,Delaware,Accessories,Quarterly,No,Bank Transfer,28,8,3.1,Yes,Yes,Fall,26-35,Discount Hunter,5.38571428571429
1106,33,Male,Massachusetts,Clothing,Quarterly,No,Venmo,83,6,3.0,Yes,Yes,Spring,26-35,Discount Hunter,20.748724489795926
1107,52,Male,Minnesota,Clothing,Bi-Weekly,No,Venmo,96,12,3.6,Yes,Yes,Winter,46-55,Discount Hunter,42.084693877551025
1108,69,Male,Texas,Footwear,Weekly,No,Bank Transfer,62,26,2.8,Yes,Yes,Fall,55+,Loyal — Deal User,40.23112244897959
1109,27,Male,Nebraska,Clothing,Bi-Weekly,No,Cash,25,50,2.8,Yes,Yes,Fall,26-35,Loyal — Deal User,38.3625
1110,66,Male,Oklahoma,Clothing,Weekly,No,Venmo,97,2,,Yes,Yes,Winter,55+,Discount Hunter,42.474744897959184
1111,28,Male,Texas,Clothing,Bi-Weekly,No,Cash,61,31,3.0,Yes,Yes,Fall,26-35,Loyal — Deal User,39.17984693877551
1112,22,Male,New York,Footwear,Bi-Weekly,No,Credit Card,66,4,4.1,Yes,Yes,Summer,18-25,Discount Hunter,30.811734693877554
1113,69,Male,Washington,Clothing,Quarterly,No,PayPal,67,32,4.6,Yes,Yes,Spring,55+,Loyal — Deal User,41.26709183673469
1114,28,Male,Maryland,Accessories,Bi-Weekly,No,PayPal,80,11,4.8,Yes,Yes,Summer,26-35,Discount Hunter,43.672448979591834
1115,55,Male,New Hampshire,Clothing,Quarterly,No,Bank Transfer,25,47,2.6,Yes,Yes,Fall,46-55,Loyal — Deal User,25.32576530612245
1116,30,Male,New York,Accessories,Weekly,No,Cash,58,37,4.0,Yes,Yes,Fall,26-35,Loyal — Deal User,52.91581632653061
1117,67,Male,Hawaii,Accessories,Bi-Weekly,No,PayPal,96,39,4.2,Yes,Yes,Winter,55+,Loyal — Deal User,62.21530612244898
1118,25,Male,California,Accessories,Monthly,No,Credit Card,77,24,4.5,Yes,Yes,Spring,18-25,Loyal — Deal User,43.89413265306122
1119,49,Male,Indiana,Accessories,Quarterly,No,PayPal,65,11,4.9,Yes,Yes,Summer,46-55,Discount Hunter,29.584948979591843
1120,34,Male,Louisiana,Accessories,Weekly,No,Credit Card,36,36,3.1,Yes,Yes,Spring,26-35,Loyal — Deal User,40.02857142857143
1121,22,Male,Pennsylvania,Footwear,Monthly,No,Debit Card,84,40,4.0,Yes,Yes,Winter,18-25,Loyal — Deal User,52.87755102040816
1122,63,Male,Florida,Clothing,Quarterly,No,Cash,58,25,3.2,Yes,Yes,Fall,55+,Loyal — Deal User,25.768877551020417
1123,70,Male,North Carolina,Accessories,Annually,No,Credit Card,62,12,4.3,Yes,Yes,Spring,55+,Discount Hunter,20.65969387755102
1124,36,Male,Massachusetts,Accessories,Monthly,No,Cash,67,38,2.5,Yes,Yes,Fall,36-45,Loyal — Deal User,37.34056122448979
1125,42,Male,Iowa,Clothing,Quarterly,No,Cash,20,40,,Yes,Yes,Spring,36-45,Loyal — Deal User,26.67755102040816
1126,27,Male,North Dakota,Footwear,Weekly,No,Bank Transfer,90,10,2.7,Yes,Yes,Summer,26-35,Discount Hunter,38.585204081632654
1127,23,Male,Iowa,Accessories,Bi-Weekly,No,Venmo,58,47,3.4,Yes,Yes,Winter,18-25,Loyal — Deal User,50.438265306122446
1128,50,Male,Delaware,Clothing,Monthly,No,Debit Card,53,22,4.8,Yes,Yes,Spring,46-55,Loyal — Deal User,36.96964285714285
1129,56,Male,New York,Accessories,Monthly,No,Debit Card,30,35,4.7,Yes,Yes,Winter,55+,Loyal — Deal User,37.14132653061225
1130,37,Male,New Hampshire,Clothing,Bi-Weekly,No,Venmo,65,46,4.7,Yes,Yes,Winter,36-45,Loyal — Deal User,59.81352040816326
1131,67,Male,Kentucky,Accessories,Bi-Weekly,No,PayPal,41,30,3.9,Yes,Yes,Summer,55+,Loyal — Deal User,37.717602040816324
1132,67,Male,Illinois,Clothing,Monthly,No,Bank Transfer,73,20,3.7,Yes,Yes,Spring,55+,Loyal — Deal User,35.39515306122449
1133,50,Male,North Carolina,Clothing,Bi-Weekly,No,Cash,98,25,4.3,Yes,Yes,Spring,46-55,Loyal — Deal User,54.86887755102042
1134,36,Male,Connecticut,Footwear,Weekly,No,Cash,36,29,4.1,Yes,Yes,Winter,36-45,Loyal — Deal User,41.74285714285713
1135,62,Male,Wisconsin,Clothing,Quarterly,No,Venmo,81,2,,Yes,Yes,Summer,55+,Discount Hunter,22.474744897959184
1136,65,Male,Massachusetts,Clothing,Quarterly,No,Bank Transfer,90,32,3.6,Yes,Yes,Winter,55+,Loyal — Deal User,42.45459183673469
1137,23,Male,Illinois,Accessories,Monthly,No,Cash,83,37,4.8,Yes,Yes,Summer,18-25,Loyal — Deal User,55.528316326530614
1138,46,Male,New Mexico,Clothing,Quarterly,No,Bank Transfer,91,16,2.8,Yes,Yes,Winter,46-55,Loyal — Deal User,28.171173469387753
1139,18,Male,Iowa,Clothing,Bi-Weekly,No,Venmo,36,32,4.7,Yes,Yes,Summer,,Loyal — Deal User,42.179591836734694
1140,58,Male,Alabama,Outerwear,Bi-Weekly,No,Debit Card,53,42,3.9,Yes,Yes,Spring,55+,Loyal — Deal User,48.81454081632653
1141,31,Male,Maryland,Clothing,Quarterly,No,Credit Card,39,6,2.6,Yes,Yes,Winter,26-35,Discount Hunter,4.59872448979592
1142,39,Male,Ohio,Accessories,Bi-Weekly,No,PayPal,33,23,4.7,Yes,Yes,Winter,36-45,Loyal — Deal User,35.73188775510204
1143,69,Male,Ohio,Clothing,Bi-Weekly,No,Venmo,76,27,3.5,Yes,Yes,Spring,55+,Loyal — Deal User,44.41836734693877
1144,68,Male,Nevada,Footwear,Quarterly,No,PayPal,23,43,4.4,Yes,Yes,Winter,55+,Loyal — Deal User,33.051785714285714
1145,41,Male,South Carolina,Clothing,Bi-Weekly,No,Bank Transfer,54,25,4.4,Yes,Yes,Fall,36-45,Loyal — Deal User,41.71887755102041
1146,31,Male,Nevada,Footwear,Quarterly,No,Cash,89,30,3.0,Yes,Yes,Summer,26-35,Loyal — Deal User,37.317602040816325
1147,48,Male,Wisconsin,Footwear,Quarterly,No,Bank Transfer,38,7,4.2,Yes,Yes,Summer,46-55,Discount Hunter,14.498469387755108
1148,59,Male,Tennessee,Accessories,Annually,No,Debit Card,36,17,4.3,Yes,Yes,Winter,55+,Loyal — Deal User,15.595918367346936
1149,34,Male,Florida,Clothing,Bi-Weekly,No,PayPal,66,10,2.6,Yes,Yes,Spring,26-35,Discount Hunter,25.485204081632652
1150,21,Male,Georgia,Accessories,Annually,No,Venmo,42,40,3.3,Yes,Yes,Spring,18-25,Loyal — Deal User,25.55255102040816
1151,29,Male,Kentucky,Accessories,Bi-Weekly,No,Venmo,36,50,2.7,Yes,Yes,Winter,26-35,Loyal — Deal User,41.2
1152,41,Male,Ohio,Clothing,Weekly,No,Credit Card,86,24,,Yes,Yes,Spring,36-45,Loyal — Deal User,52.50663265306122
1153,62,Male,Connecticut,Accessories,Quarterly,No,PayPal,49,8,4.0,Yes,Yes,Fall,55+,Discount Hunter,17.348214285714292
1154,27,Male,Idaho,Clothing,Quarterly,No,Bank Transfer,41,6,4.0,Yes,Yes,Summer,26-35,Discount Hunter,13.623724489795922
1155,49,Male,Georgia,Clothing,Bi-Weekly,No,Credit Card,82,44,2.9,Yes,Yes,Spring,46-55,Loyal — Deal User,53.10153061224489
1156,67,Male,Tennessee,Clothing,Quarterly,No,PayPal,53,47,2.6,Yes,Yes,Fall,55+,Loyal — Deal User,34.07576530612245
1157,20,Male,Hawaii,Footwear,Quarterly,No,Venmo,21,6,4.8,Yes,Yes,Summer,18-25,Discount Hunter,12.173724489795916
1158,37,Male,Maryland,Accessories,Quarterly,No,Cash,66,11,4.4,Yes,Yes,Fall,36-45,Discount Hunter,26.897448979591843
1159,69,Male,Nevada,Accessories,Annually,No,Bank Transfer,89,41,4.0,Yes,Yes,Summer,55+,Loyal — Deal User,45.05229591836735
1160,66,Male,New Hampshire,Accessories,Quarterly,No,Venmo,55,46,3.6,Yes,Yes,Fall,55+,Loyal — Deal User,40.08852040816326
1161,37,Male,North Dakota,Accessories,Bi-Weekly,No,Venmo,42,9,3.2,Yes,Yes,Summer,36-45,Discount Hunter,20.972959183673474
1162,63,Male,Oklahoma,Clothing,Monthly,No,PayPal,52,37,3.1,Yes,Yes,Fall,55+,Loyal — Deal User,35.64081632653061
1163,47,Male,North Carolina,Footwear,Weekly,No,PayPal,92,13,4.2,Yes,Yes,Winter,46-55,Discount Hunter,50.04693877551021
1164,26,Male,Tennessee,Clothing,Monthly,No,Debit Card,56,24,3.0,Yes,Yes,Summer,26-35,Loyal — Deal User,28.331632653061227
1165,68,Male,Montana,Clothing,Quarterly,No,PayPal,96,47,4.2,Yes,Yes,Winter,55+,Loyal — Deal User,57.11326530612246
1166,51,Male,Wisconsin,Clothing,Quarterly,No,Venmo,64,21,2.9,Yes,Yes,Winter,46-55,Loyal — Deal User,23.394897959183673
1167,48,Male,Connecticut,Clothing,Bi-Weekly,No,Venmo,48,22,3.7,Yes,Yes,Winter,46-55,Loyal — Deal User,33.80714285714286
1168,60,Male,New Jersey,Clothing,Quarterly,No,PayPal,83,16,3.6,Yes,Yes,Summer,55+,Loyal — Deal User,30.471173469387757
1169,68,Male,Mississippi,Accessories,Bi-Weekly,No,Debit Card,91,37,3.6,Yes,Yes,Summer,55+,Loyal — Deal User,55.82831632653061
1170,25,Male,Wyoming,Accessories,Annually,No,Cash,94,3,4.5,Yes,Yes,Fall,18-25,Discount Hunter,26.349489795918366
1171,57,Male,Illinois,Clothing,Bi-Weekly,No,Cash,62,33,3.2,Yes,Yes,Spring,55+,Loyal — Deal User,41.916836734693874
1172,41,Male,Louisiana,Clothing,Annually,No,Debit Card,55,15,3.9,Yes,Yes,Spring,36-45,Loyal — Deal User,17.908928571428568
1173,59,Male,Oregon,Outerwear,Bi-Weekly,No,Bank Transfer,68,42,4.6,Yes,Yes,Spring,55+,Loyal — Deal User,57.70204081632653
1174,44,Male,South Dakota,Accessories,Bi-Weekly,No,Cash,76,42,2.5,Yes,Yes,Winter,36-45,Loyal — Deal User,47.60204081632653
1175,42,Male,Michigan,Accessories,Bi-Weekly,No,Bank Transfer,31,19,4.3,Yes,Yes,Winter,36-45,Loyal — Deal User,30.257908163265306
1176,35,Male,New Jersey,Accessories,Quarterly,No,PayPal,81,26,4.1,Yes,Yes,Spring,26-35,Loyal — Deal User,38.96862244897959
1177,36,Male,Oregon,Clothing,Quarterly,No,PayPal,83,39,,Yes,Yes,Winter,36-45,Loyal — Deal User,45.75280612244897
1178,54,Male,Iowa,Clothing,Monthly,No,Debit Card,21,24,4.8,Yes,Yes,Spring,46-55,Loyal — Deal User,28.194132653061224
1179,37,Male,South Carolina,Clothing,Annually,No,Debit Card,22,23,4.9,Yes,Yes,Spring,36-45,Loyal — Deal User,18.49438775510204
1180,20,Male,Indiana,Clothing,Annually,No,Bank Transfer,33,44,2.8,Yes,Yes,Summer,18-25,Loyal — Deal User,22.189030612244892
1181,23,Male,Oregon,Clothing,Monthly,No,Cash,23,34,4.9,Yes,Yes,Spring,18-25,Loyal — Deal User,35.54158163265306
1182,61,Male,New York,Clothing,Quarterly,No,Bank Transfer,96,43,3.5,Yes,Yes,Summer,55+,Loyal — Deal User,50.464285714285715
1183,37,Male,New Mexico,Accessories,Quarterly,No,PayPal,21,45,3.8,Yes,Yes,Spring,36-45,Loyal — Deal User,30.05127551020408
1184,23,Male,Louisiana,Clothing,Weekly,No,Credit Card,39,4,4.5,Yes,Yes,Spring,18-25,Discount Hunter,29.774234693877553
1185,63,Male,South Carolina,Accessories,Annually,No,Credit Card,73,19,3.4,Yes,Yes,Fall,55+,Loyal — Deal User,22.982908163265307
1186,47,Male,Maine,Clothing,Monthly,No,Credit Card,64,29,3.9,Yes,Yes,Spring,46-55,Loyal — Deal User,39.292857142857144
1187,63,Male,Indiana,Clothing,Annually,No,Credit Card,68,27,4.1,Yes,Yes,Summer,55+,Loyal — Deal User,30.518367346938774
1188,56,Male,Iowa,Accessories,Quarterly,No,Credit Card,89,37,3.0,Yes,Yes,Fall,55+,Loyal — Deal User,41.60331632653061
1189,68,Male,Mississippi,Clothing,Weekly,No,Credit Card,29,11,3.3,Yes,Yes,Summer,55+,Discount Hunter,23.734948979591834
1190,64,Male,Arkansas,Clothing,Annually,No,Debit Card,97,28,,Yes,Yes,Summer,55+,Loyal — Deal User,38.393112244897964
1191,62,Male,South Carolina,Clothing,Weekly,No,Credit Card,45,31,4.3,Yes,Yes,Winter,55+,Loyal — Deal User,46.97984693877551
1192,34,Male,Indiana,Clothing,Quarterly,No,Venmo,70,50,4.1,Yes,Yes,Winter,26-35,Loyal — Deal User,50.224999999999994
1193,49,Male,Florida,Outerwear,Quarterly,No,Venmo,56,42,4.0,Yes,Yes,Summer,46-55,Loyal — Deal User,40.35204081632653
1194,40,Male,Alaska,Outerwear,Bi-Weekly,No,Credit Card,55,18,5.0,Yes,Yes,Fall,36-45,Loyal — Deal User,41.34566326530612
1195,50,Male,New York,Clothing,Bi-Weekly,No,Credit Card,46,6,3.1,Yes,Yes,Winter,46-55,Discount Hunter,19.78622448979592
1196,25,Male,Texas,Accessories,Monthly,No,Venmo,95,33,4.0,Yes,Yes,Winter,18-25,Loyal — Deal User,52.02933673469387
1197,30,Male,North Dakota,Accessories,Bi-Weekly,No,Bank Transfer,88,13,3.2,Yes,Yes,Winter,26-35,Discount Hunter,37.79693877551021
1198,54,Male,Vermont,Footwear,Annually,No,PayPal,92,26,3.9,Yes,Yes,Fall,46-55,Loyal — Deal User,36.20612244897959
1199,40,Male,New Jersey,Clothing,Annually,No,Cash,49,17,3.9,Yes,Yes,Summer,36-45,Loyal — Deal User,17.25841836734694
1200,49,Male,Maryland,Footwear,Weekly,No,Debit Card,89,3,4.5,Yes,Yes,Fall,46-55,Discount Hunter,44.786989795918366
1201,27,Male,Connecticut,Outerwear,Weekly,No,PayPal,22,7,4.4,Yes,Yes,Winter,26-35,Discount Hunter,25.698469387755104
1202,27,Male,Illinois,Footwear,Bi-Weekly,No,Venmo,61,46,3.1,Yes,Yes,Summer,26-35,Loyal — Deal User,48.96352040816326
1203,48,Male,Maryland,Accessories,Quarterly,No,Venmo,29,14,2.9,Yes,Yes,Spring,46-55,Discount Hunter,8.171683673469385
1204,40,Male,Minnesota,Footwear,Annually,No,Bank Transfer,82,23,3.7,Yes,Yes,Winter,36-45,Loyal — Deal User,30.044387755102044
1205,67,Male,Florida,Accessories,Quarterly,No,Credit Card,94,20,3.2,Yes,Yes,Spring,55+,Loyal — Deal User,33.95765306122449
1206,52,Male,California,Accessories,Bi-Weekly,No,Bank Transfer,99,38,3.5,Yes,Yes,Spring,46-55,Loyal — Deal User,58.34056122448979
1207,22,Male,Mississippi,Accessories,Quarterly,No,Venmo,59,16,3.0,Yes,Yes,Fall,18-25,Loyal — Deal User,19.37117346938776
1208,62,Male,Washington,Footwear,Quarterly,No,Credit Card,90,48,4.1,Yes,Yes,Summer,55+,Loyal — Deal User,55.25051020408162
1209,20,Male,Wisconsin,Footwear,Annually,No,Debit Card,100,8,,Yes,Yes,Winter,18-25,Discount Hunter,27.08571428571429
1210,41,Male,Pennsylvania,Clothing,Monthly,No,Bank Transfer,62,16,3.8,Yes,Yes,Winter,36-45,Loyal — Deal User,30.108673469387753
1211,34,Male,Missouri,Accessories,Quarterly,No,Cash,78,5,4.1,Yes,Yes,Fall,26-35,Discount Hunter,25.17397959183674
1212,23,Male,Oklahoma,Clothing,Quarterly,No,Venmo,94,14,4.6,Yes,Yes,Spring,18-25,Discount Hunter,38.68418367346938
1213,32,Male,Pennsylvania,Footwear,Weekly,No,Credit Card,74,18,2.5,Yes,Yes,Summer,26-35,Loyal — Deal User,37.28316326530612
1214,68,Male,Kentucky,Accessories,Quarterly,No,Debit Card,52,14,3.7,Yes,Yes,Spring,55+,Discount Hunter,20.15918367346939
1215,30,Male,Vermont,Outerwear,Quarterly,No,Cash,81,5,3.8,Yes,Yes,Fall,26-35,Discount Hunter,24.311479591836736
1216,66,Male,Oregon,Clothing,Quarterly,No,Credit Card,20,15,2.6,Yes,Yes,Winter,55+,Loyal — Deal User,4.171428571428571
1217,62,Male,Utah,Clothing,Quarterly,No,Venmo,32,3,3.7,Yes,Yes,Summer,55+,Discount Hunter,7.174489795918369
1218,50,Male,Nebraska,Footwear,Quarterly,No,Cash,63,12,2.6,Yes,Yes,Fall,46-55,Discount Hunter,15.772193877551025
1219,55,Male,Pennsylvania,Footwear,Quarterly,No,Cash,79,43,3.1,Yes,Yes,Spring,46-55,Loyal — Deal User,42.75178571428571
1220,19,Male,Vermont,Clothing,Bi-Weekly,No,Credit Card,23,35,2.5,Yes,Yes,Winter,18-25,Loyal — Deal User,26.753826530612244
1221,67,Male,Kentucky,Accessories,Quarterly,No,Bank Transfer,64,36,,Yes,Yes,Winter,55+,Loyal — Deal User,37.97857142857143
1222,18,Male,Iowa,Clothing,Quarterly,No,Cash,69,3,4.5,Yes,Yes,Winter,,Discount Hunter,23.536989795918373
1223,58,Male,Indiana,Clothing,Annually,No,Bank Transfer,69,27,3.4,Yes,Yes,Fall,55+,Loyal — Deal User,26.63086734693877
1224,69,Male,Kansas,Clothing,Weekly,No,Bank Transfer,24,21,3.9,Yes,Yes,Winter,55+,Loyal — Deal User,31.894897959183673
1225,62,Male,Illinois,Clothing,Weekly,No,Venmo,50,18,3.7,Yes,Yes,Summer,55+,Loyal — Deal User,36.983163265306125
1226,28,Male,North Carolina,Accessories,Weekly,No,Debit Card,97,16,2.6,Yes,Yes,Fall,26-35,Loyal — Deal User,43.84617346938776
1227,53,Male,Ohio,Footwear,Bi-Weekly,No,Venmo,91,18,3.4,Yes,Yes,Fall,46-55,Loyal — Deal User,42.99566326530612
1228,27,Male,Illinois,Clothing,Bi-Weekly,No,Bank Transfer,37,19,4.9,Yes,Yes,Spring,26-35,Loyal — Deal User,35.73290816326531
1229,55,Male,Indiana,Outerwear,Annually,No,Cash,55,1,3.9,Yes,Yes,Winter,46-55,Discount Hunter,9.337499999999999
1230,34,Male,Kansas,Accessories,Annually,No,Bank Transfer,52,39,3.6,Yes,Yes,Winter,26-35,Loyal — Deal User,29.865306122448978
1231,25,Male,Illinois,Accessories,Monthly,No,Venmo,80,49,,Yes,Yes,Spring,18-25,Loyal — Deal User,55.93775510204081
1232,66,Male,Pennsylvania,Clothing,Bi-Weekly,No,Credit Card,79,43,4.0,Yes,Yes,Spring,55+,Loyal — Deal User,58.15178571428571
1233,57,Male,New York,Accessories,Quarterly,No,Debit Card,23,31,3.6,Yes,Yes,Summer,55+,Loyal — Deal User,20.90484693877551
1234,46,Male,Utah,Clothing,Quarterly,No,Venmo,73,40,3.5,Yes,Yes,Winter,46-55,Loyal — Deal User,41.44005102040816
1235,38,Male,New Jersey,Accessories,Bi-Weekly,No,Bank Transfer,99,2,4.1,Yes,Yes,Fall,36-45,Discount Hunter,39.89974489795918
1236,23,Male,Idaho,Clothing,Quarterly,No,PayPal,22,46,3.0,Yes,Yes,Spring,18-25,Loyal — Deal User,26.17602040816326
1237,42,Male,New Mexico,Accessories,Quarterly,No,Debit Card,68,35,4.4,Yes,Yes,Summer,36-45,Loyal — Deal User,42.21632653061225
1238,25,Male,Michigan,Clothing,Quarterly,No,Credit Card,92,42,4.4,Yes,Yes,Spring,18-25,Loyal — Deal User,54.00204081632654
1239,55,Male,Wyoming,Clothing,Bi-Weekly,No,Venmo,77,3,3.7,Yes,Yes,Winter,46-55,Discount Hunter,31.23698979591837
1240,62,Male,New Jersey,Outerwear,Quarterly,No,Debit Card,37,32,4.8,Yes,Yes,Spring,55+,Loyal — Deal User,33.09209183673469
1241,41,Male,New Jersey,Accessories,Annually,No,Debit Card,79,48,2.9,Yes,Yes,Winter,36-45,Loyal — Deal User,39.613010204081625
1242,58,Male,Hawaii,Clothing,Weekly,No,Credit Card,51,34,3.1,Yes,Yes,Winter,55+,Loyal — Deal User,43.491581632653066
1243,56,Male,Nevada,Clothing,Quarterly,No,Bank Transfer,27,15,4.0,Yes,Yes,Summer,55+,Loyal — Deal User,14.75892857142857
1244,25,Male,New Hampshire,Clothing,Annually,No,Debit Card,23,22,3.0,Yes,Yes,Spring,18-25,Loyal — Deal User,6.794642857142858
1245,70,Male,Indiana,Clothing,Monthly,No,Cash,76,2,3.9,Yes,Yes,Summer,55+,Discount Hunter,26.512244897959185
1246,42,Male,New York,Clothing,Weekly,No,Bank Transfer,31,30,3.4,Yes,Yes,Fall,36-45,Loyal — Deal User,36.592602040816324
1247,27,Male,Louisiana,Clothing,Monthly,No,Cash,60,27,2.7,Yes,Yes,Winter,26-35,Loyal — Deal User,29.618367346938776
1248,65,Male,Virginia,Clothing,Bi-Weekly,No,Venmo,99,18,,Yes,Yes,Spring,55+,Loyal — Deal User,47.895663265306126
1249,62,Male,Wisconsin,Accessories,Annually,No,Credit Card,37,8,3.0,Yes,Yes,Winter,55+,Discount Hunter,2.5982142857142883
1250,62,Male,Oregon,Footwear,Bi-Weekly,No,Venmo,50,48,4.5,Yes,Yes,Winter,55+,Loyal — Deal User,55.15051020408163
1251,52,Male,New Hampshire,Clothing,Monthly,No,Cash,26,24,4.1,Yes,Yes,Winter,46-55,Loyal — Deal User,25.55663265306122
1252,56,Male,Indiana,Clothing,Monthly,No,Credit Card,86,43,5.0,Yes,Yes,Spring,55+,Loyal — Deal User,61.33928571428571
1253,28,Male,Massachusetts,Footwear,Quarterly,No,Cash,41,8,4.0,Yes,Yes,Fall,26-35,Discount Hunter,14.848214285714292
1254,39,Male,Montana,Footwear,Annually,No,PayPal,23,49,4.9,Yes,Yes,Winter,36-45,Loyal — Deal User,34.72525510204082
1255,54,Male,California,Footwear,Bi-Weekly,No,Credit Card,56,2,3.3,Yes,Yes,Spring,46-55,Discount Hunter,21.662244897959187
1256,30,Male,Indiana,Accessories,Bi-Weekly,No,Cash,68,38,4.1,Yes,Yes,Fall,26-35,Loyal — Deal User,52.2530612244898
1257,45,Male,West Virginia,Outerwear,Bi-Weekly,No,Cash,48,4,3.6,Yes,Yes,Winter,36-45,Discount Hunter,22.186734693877554
1258,68,Male,Minnesota,Clothing,Quarterly,No,Cash,67,31,3.0,Yes,Yes,Spring,55+,Loyal — Deal User,31.054846938775512
1259,47,Male,Ohio,Footwear,Quarterly,No,Debit Card,87,34,4.1,Yes,Yes,Spring,46-55,Loyal — Deal User,45.741581632653066
1260,68,Male,Minnesota,Clothing,Monthly,No,Credit Card,64,45,3.9,Yes,Yes,Fall,55+,Loyal — Deal User,49.08877551020408
1261,63,Male,Virginia,Clothing,Quarterly,No,Debit Card,93,30,4.1,Yes,Yes,Spring,55+,Loyal — Deal User,45.16760204081632
1262,20,Male,Connecticut,Clothing,Bi-Weekly,No,Credit Card,29,2,2.8,Yes,Yes,Summer,18-25,Discount Hunter,10.22474489795918
1263,29,Male,Tennessee,Footwear,Monthly,No,Venmo,62,44,4.8,Yes,Yes,Winter,26-35,Loyal — Deal User,53.25153061224489
1264,41,Male,Delaware,Clothing,Bi-Weekly,No,Credit Card,70,1,4.6,Yes,Yes,Winter,36-45,Discount Hunter,33.224999999999994
1265,52,Male,Vermont,Clothing,Bi-Weekly,No,Venmo,92,1,2.5,Yes,Yes,Winter,46-55,Discount Hunter,27.5
1266,32,Male,Louisiana,Clothing,Weekly,No,Bank Transfer,79,27,2.7,Yes,Yes,Spring,26-35,Loyal — Deal User,45.555867346938776
1267,20,Male,North Dakota,Clothing,Quarterly,No,Debit Card,31,14,4.0,Yes,Yes,Fall,18-25,Discount Hunter,15.39668367346939
1268,47,Male,Oregon,Clothing,Weekly,No,Cash,83,41,2.7,Yes,Yes,Spring,46-55,Loyal — Deal User,55.37729591836735
1269,23,Male,Idaho,Outerwear,Bi-Weekly,No,Debit Card,88,25,2.9,Yes,Yes,Winter,18-25,Loyal — Deal User,43.34387755102041
1270,43,Male,Vermont,Accessories,Quarterly,No,PayPal,53,47,3.0,Yes,Yes,Spring,36-45,Loyal — Deal User,36.47576530612245
1271,67,Male,West Virginia,Clothing,Annually,No,Cash,98,20,3.3,Yes,Yes,Fall,55+,Loyal — Deal User,30.807653061224485
1272,70,Male,Kentucky,Accessories,Annually,No,PayPal,57,42,4.3,Yes,Yes,Spring,55+,Loyal — Deal User,37.464540816326526
1273,35,Male,Wisconsin,Footwear,Monthly,No,Bank Transfer,80,16,4.4,Yes,Yes,Winter,26-35,Loyal — Deal User,39.33367346938776
1274,41,Male,Mississippi,Clothing,Quarterly,No,Credit Card,29,32,4.1,Yes,Yes,Spring,36-45,Loyal — Deal User,26.392091836734693
1275,54,Male,Missouri,Accessories,Quarterly,No,PayPal,73,37,3.1,Yes,Yes,Spring,46-55,Loyal — Deal User,37.20331632653062
1276,55,Male,Arkansas,Clothing,Monthly,No,PayPal,32,1,4.5,Yes,Yes,Fall,46-55,Discount Hunter,15.75
